Sinusoidal Grid
 Gring Coordinates of MODLAND Tiles
 ntile_vert = 18
 ntile_horiz = 36
 iv  ih  0: ll lon    ll lat  1: ul lon    ul lat  2: ur lon    ur lat  3: lr lon    lr lat
 15  15   -89.3019  -69.8544   -60.4071  -59.5498   -39.5460  -59.6185   -58.4718  -70.0772
 15  16   -58.8000  -69.9719   -39.8727  -59.6087   -19.7427  -59.6187   -29.1437  -70.0454
 15  17   -29.2380  -70.0000   -19.8075  -59.6271     0.0156  -59.6239     0.0591  -70.0139
 15  18    -0.0348  -70.0158     0.0009  -59.6252    19.8186  -59.6262    29.2493  -69.9990
 15  19    29.1846  -70.0487    19.7649  -59.6204    39.8789  -59.6082    58.8010  -69.9718
 15  20    58.5353  -70.0823    39.5741  -59.6207    60.4078  -59.5497    89.2937  -69.8552
 15  21    88.0321  -70.1114    59.4420  -59.6280    81.3879  -59.4426   121.5434  -69.5320
 15  22   119.1611  -70.2372    79.3848  -59.6440   102.7467  -59.2792   157.4697  -68.5858
 15  23    80.7952  -33.1228   118.6623  -59.6242   124.3905  -59.0531  -136.0490  -56.5212
 15  24   109.9069  -75.5557   120.1019  -59.6806   161.9915  -55.5374  -176.2214  -68.4716
 15  25   135.9270  -69.2116   140.1100  -59.6452   174.4842  -57.5592  -176.5501  -66.3579
 15  26   158.7879  -63.5193   160.1125  -59.6293   179.8837  -59.6257  -178.7860  -63.5265
 15  27  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  28  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  29  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  30  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  31  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  32  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  33  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  34  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 15  35  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   0  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   1  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   2  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   3  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   4  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   5  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   6  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   7  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   8  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16   9  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  10  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  11   179.9400  -70.5326  -179.9984  -69.9854  -175.4065  -69.9851  -175.3443  -70.5322
 16  12   176.5219  -73.5180  -178.6640  -69.0707  -146.5771  -69.4215  -142.6255  -73.9510
 16  13   173.6220  -75.3388  -163.4323  -66.7497  -117.3336  -69.4381  -101.9947  -79.9959
 16  14   177.0723  -77.2958  -135.6054  -66.3450   -88.0860  -69.4616   -38.4339  -84.5614
 16  15   128.8340  -39.5531   -95.5867  -68.3942   -85.4579  -69.5104   -55.6918  -54.3984
 16  16  -125.3369  -78.7408   -61.2729  -69.0785   -28.4272  -69.3500   -57.8200  -80.0975
 16  17   -58.6471  -79.8968   -29.1844  -69.3805     0.0201  -69.3950     0.1644  -80.0269
 16  18    -0.1164  -80.0313     0.0035  -69.3970    29.1969  -69.3794    58.6488  -79.8966
 16  19    58.0861  -80.1215    28.4646  -69.3533    61.2685  -69.0789   125.3193  -78.7435
 16  20    55.7041  -54.3809    85.4604  -69.5101    95.5627  -68.3977  -128.8372  -39.4949
 16  21    38.4631  -84.5667    88.1027  -69.4629   135.5943  -66.3477  -177.0765  -77.3009
 16  22   102.0408  -79.9938   117.3504  -69.4395   163.4189  -66.7527  -173.6535  -75.3402
 16  23   142.6465  -73.9528   146.5939  -69.4229   178.6570  -69.0714  -176.5304  -73.5190
 16  24   175.3685  -70.5327   175.4299  -69.9855   179.9975  -69.9853  -179.9408  -70.5326
 16  25  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  26  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  27  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  28  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  29  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  30  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  31  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  32  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  33  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  34  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 16  35  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   0  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   1  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   2  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   3  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   4  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   5  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   6  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   7  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   8  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17   9  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  10  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  11  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  12  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  13  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  14   179.8480  -80.4067  -179.9930  -79.9805  -172.7254  -79.9800  -172.5644  -80.4062
 17  15   168.4873  -82.3788  -173.5193  -78.5394  -118.1591  -78.9200  -101.0373  -82.9542
 17  16  -179.7449  -83.1182  -121.2408  -77.8579   -60.5751  -78.9275     8.0109  -85.2142
 17  17  -145.4034  -83.7812   -58.2079  -78.5532    -3.0099  -78.9234    91.4468  -84.4841
 17  18   -91.4057  -84.4901     3.0254  -78.9248    58.1983  -78.5542   145.3594  -83.7860
 17  19    -8.0069  -85.2175    60.5907  -78.9289   121.2215  -77.8606   179.7430  -83.1231
 17  20   101.0576  -82.9564   118.1748  -78.9214   173.4980  -78.5417  -168.5121  -82.3824
 17  21   172.6117  -80.4071   172.7700  -79.9807   179.9899  -79.9803  -179.8503  -80.4067
 17  22  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  23  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  24  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  25  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  26  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  27  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  28  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  29  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  30  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  31  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  32  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  33  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  34  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000
 17  35  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000  -999.0000  -99.0000

 ntile = 648  nfill = 188  nnonfill = 460
